id_number	City	State	ZipCode	Age	Company	Longitude	StreetAddress	Street Number	Latitude	lat_2
1750	Baltimore	MD	21206	42	Glicks Furniture	-76.564051	3771 Blue Spruce Lane	3771	39.432577	39
1751	Hobe Sound	FL	33455	84	Sounds of Soul Records & Tapes	-80.07811	570 Travis Street	570	26.999727	26
1752	Yarmouth	ME	4096	63	Jacob Reed and Sons	-70.234851	1145 Upton Avenue	1145	43.783647	43
1753	Las Vegas	NV	89108	30	Schucks Auto Supply	-115.159734	4807 Hickory Ridge Drive	4807	36.127239	36
1754	Manhattan	NY	10016	41	University Stereo	-74.006353	2366 Oakwood Avenue	2366	40.782645	40
1755	Irvington	NJ	7111	42	Beatties	-74.142798	4388 Jadewood Farms	4388	40.743927	40
1756	Dothan	AL	36301	85	Buena Vista Garden Maintenance	-85.354673	4292 Willow Greene Drive	4292	31.224327	31
1757	Kannapolis	NC	28081	85	Profitpros	-80.721657	2313 Kelly Street	2313	35.435382	35
1758	Philadelphia	PA	19103	69	Handy City	-75.202563	4526 Rocky Road	4526	39.977695	39
1759	Silver Spring	MD	20904	75	Incluesiv	-76.938731	1206 Pine Tree Lane	1206	38.97464	38
1760	San Antonio	TX	78218	76	Rainbow Records	-98.386487	24 Farland Avenue	24	29.441773	29
1761	Dayton	OH	45402	28	Rogers Food Stores	-84.19658	920 Pursglove Court	920	39.742706	39
1762	Mobile	AL	36608	51	Buehler Foods	-88.284232	4639 George Avenue	4639	30.611859	30
1763	Grottoes	VA	24441	48	Franklin Music	-78.861877	4357 Maxwell Farm Road	4357	38.298377	38
1764	Folsom	CA	95630	50	Family Toy	-121.060789	338 Woodland Terrace	338	38.742565	38
1765	Little Rock	AR	72183	19	McMahan's Furniture	-92.426481	2183 Dawson Drive	2183	34.694325	34
1766	New York	NY	10007	23	Schaak Electronics	-73.982587	4673 Settlers Lane	4673	40.769728	40
1767	Philadelphia	PA	19108	75	Netstars Matrix Design	-75.152681	663 Quincy Street	663	39.912709	39
1768	De Pere	WI	54115	62	Afforda	-87.953101	909 Hartland Avenue	909	44.421328	44
1769	Madison	NJ	7940	77	One-Up Realtors	-74.485947	4223 Spring Haven Trail	4223	40.820955	40
1770	Grand Junction	CO	81501	52	Mission Realty	-108.45183	3863 Timberbrook Lane	3863	39.107492	39
1771	Middletown	OH	45044	20	Shabby Chic	-84.426704	3847 Goldie Lane	3847	39.358263	39
1772	Minneapolis	MN	55401	38	Skaggs-Alpha Beta	-93.21347	3194 Willison Street	3194	45.040604	45
1773	Washington	NC	27889	42	Sound Warehouse	-77.041534	4771 Fort Street	4771	35.544446	35
1774	Green Bay	WI	54304	26	Bloom Brothers Furniture	-88.080008	3161 Sycamore Lake Road	3161	44.396134	44
1775	Columbus	OH	43215	83	Kessel Food Market	-83.108146	1789 Palmer Road	1789	39.898372	39
1776	Ithaca	NY	14850	45	Specific Appraisals	-76.511843	2651 Hinkle Deegan Lake Road	2651	42.430574	42
1777	Monrovia	CA	91016	48	Intelli Wealth Group	-118.087567	1507 Middleville Road	1507	34.2297	34
1778	San Leandro	CA	94578	68	Parklane Hosiery	-122.225209	4241 Station Street	4241	37.799987	37
1779	Houston	TX	77020	42	Hughes Markets	-95.404469	2364 Brooke Street	2364	29.701011	29
1780	Paramount	CA	90723	25	Total Network Development	-118.136287	1970 Thompson Street	1970	33.942773	33
1781	Minden	LA	71055	78	Asian Fusion	-93.249534	2179 August Lane	2179	32.61348	32
1782	Pomona	CA	91766	80	Knockout Kickboxing	-117.730451	1959 Red Maple Drive	1959	33.969624	33
1783	New York	NY	10001	72	Sandy's	-74.020933	1984 Mount Tabor	1984	40.73711	40
1784	Baltimore	MD	21202	77	Play Town	-76.54976	351 Marie Street	351	39.3618	39
1785	Miami	FL	33176	74	Benesome	-80.414633	911 West Fork Drive	911	25.727665	25
1786	Farmington	MO	63640	73	Pantry Food Stores	-90.434341	1419 Nelm Street	1419	37.746321	37
1787	New York	NY	10007	30	Grossman's	-74.000435	3717 Taylor Street	3717	40.768604	40
1788	Greenville	MS	38701	77	Accord Investments	-90.944782	106 Brownton Road	106	33.342414	33
1789	Farmers Branch	TX	75244	42	A. L. Price	-96.849806	1428 Pickens Way	1428	32.839758	32
1790	Flint	MI	48502	58	Crown Books	-83.724692	535 Don Jackson Lane	535	42.926721	42
1791	Oceanside	CA	92054	52	De Pinna	-117.385799	3476 Coleman Avenue	3476	33.261087	33
1792	Portland	AR	71654	42	Bay Furniture	-91.492262	4332 Midway Road	4332	33.16149	33
1793	Harrisburg	PA	17101	80	John Plain	-76.882606	2375 Lincoln Drive	2375	40.290564	40
1794	Lanham	MD	20706	44	Lafayette Radio	-76.846376	4378 Bluff Street	4378	38.980834	38
1795	Sacramento	CA	95814	62	Dreamscape Garden Care	-121.553796	1288 Frederick Street	1288	38.549158	38
1796	Baltimore	MD	21202	75	Ruehl No. 925	-76.530147	2154 Hickory Heights Drive	2154	39.345897	39
1797	San Diego	CA	92101	36	Plan Future	-117.175327	1032 Grim Avenue	1032	32.753722	32
1798	Dunwoody	GA	30338	21	Unity Frankford Stores	-84.282462	968 Smith Road	968	34.041488	34
1799	Hartford	CT	6103	46	Custom Lawn Care	-72.577457	2886 Copperhead Road	2886	41.835317	41
1800	Dallas	TX	75247	64	Kiddie City	-96.798939	602 Ash Street	602	32.746719	32
1801	San Jose	CA	95113	69	Yardbirds Home Center	-121.876178	3795 Brookview Drive	3795	37.367944	37
1802	Hamilton Square	NJ	8690	59	Romp	-74.718431	4405 Moonlight Drive	4405	40.298719	40
1803	Cleveland	OH	44111	25	Stratagee	-81.822137	249 Sunny Glen Lane	249	41.453259	41
1804	Omaha	NE	68114	21	Afforda	-95.992172	2539 Oak Way	2539	41.168681	41
1805	Little Rock	AR	72201	43	House 2 Home	-92.379681	571 Fittro Street	571	34.835551	34
1806	New York	NY	10016	26	Sagebrush	-74.061447	3158 Bell Street	3158	40.713169	40
1807	Newark	NJ	7102	44	Paper Cutter	-74.220495	707 Duke Lane	707	40.684126	40
1808	Minot Air Force Base	ND	58701	35	Life Map	-101.431914	4851 Hidden Meadow Drive	4851	48.459088	48
1809	Roseville	CA	95678	65	Steve & Barry's	-121.2213	4982 Timber Ridge Road	4982	38.77369	38
1810	Lynchburg	VA	24504	43	Matrix Architectural Service	-79.10703	1430 South Street	1430	37.355028	37
1811	Chambersburg	PA	17201	60	Penn Fruit	-77.641494	1051 Hidden Valley Road	1051	39.88407	39
1812	Huntsville	AL	35816	81	Life Map	-86.562683	2711 Marcus Street	2711	34.666941	34
1813	Dayton	OH	45402	53	Odyssey Records & Tapes	-84.17041	134 Pursglove Court	134	39.662098	39
1814	Fresno	CA	93704	35	Rainbow Records	-119.777123	3939 Heritage Road	3939	36.738082	36
1815	Blanket	TX	76432	38	Mission Realty	-98.727801	4608 Anthony Avenue	4608	31.897766	31
1816	New York	NY	10017	57	Vitamax Health Food Center	-74.06084	2195 Lake Forest Drive	2195	40.732083	40
1817	Readsboro	MA	5350	64	Red Baron Electronics	-72.909052	3384 Leverton Cove Road	3384	42.771472	42
1818	West Milford	NJ	7480	85	First Choice Garden Maintenance	-74.358642	4844 Spring Haven Trail	4844	41.073477	41
1819	Green Bay	WI	54303	32	Afforda	-88.044157	4777 Rockford Mountain Lane	4777	44.622454	44
1820	Batavia	NY	14020	72	Saturday Matinee	-78.217073	4686 Cherry Ridge Drive	4686	42.973119	42
1821	Frederick	MD	21703	81	Sears Homelife	-77.44002	3841 Adams Avenue	3841	39.293674	39
1822	Lansing	MI	48933	77	Fresh Start	-84.517582	1811 Jarvisville Road	1811	42.741676	42
1823	Newark	NJ	7102	67	Rickel	-74.256759	1008 Passaic Street	1008	40.82857	40
1824	Plains	MT	59859	39	Food Barn	-114.736315	4968 Tibbs Avenue	4968	47.576398	47
1825	West Point	MS	39773	52	Gas Depot	-88.731912	1389 Mcwhorter Road	1389	33.64017	33
1826	Atlanta	GA	30303	25	Martin's	-84.361507	3645 Clement Street	3645	33.694768	33
1827	Detroit	MI	48219	31	Crandall's Fine Furniture	-83.203233	1938 Woodbridge Lane	1938	42.40306	42
1828	Helena	MT	59601	44	Enviro Architectural Designs	-112.056303	2590 West Fork Street	2590	46.421414	46
1829	Bowling Green	TN	42101	24	Body Toning	-86.344459	697 Mapleview Drive	697	37.010818	37
1830	Portland	PA	97205	21	Monit	-122.608445	1425 Franklee Lane	1425	45.614201	45
1831	Corpus Christi	TX	78401	84	I. Magnin	-97.373344	1309 Washington Street	1309	27.830324	27
1832	Forest Park	GA	30050	42	Elm Farm	-84.300599	673 College Street	673	33.623513	33
1833	Montgomery	AL	36117	83	Loblaws	-86.034416	3847 Willow Greene Drive	3847	32.435194	32
1834	Springfield	IL	62701	53	Builders Square	-89.72527	173 University Hill Road	173	39.774216	39
1835	Chicago	IL	60601	78	Gamma Realty	-87.6505	932 Bingamon Branch Road	932	41.933736	41
1836	Columbus	OH	43219	76	Crafts & More	-82.961747	3081 James Martin Circle	3081	40.071494	40
1837	Seattle	WA	98109	78	Sherman's	-122.424944	2694 Main Street	2694	47.539976	47
1838	Albany	GA	31701	73	Landskip Yard Service	-84.226232	2815 Private Lane	2815	31.46169	31
1839	Willimantic	CT	6226	69	HouseWorks!	-72.238708	3321 Lochmere Lane	3321	41.769653	41
1840	Indianapolis	IN	46226	32	Libera	-86.104959	770 Fowler Avenue	770	39.834966	39
1841	Bridgeton	NJ	8302	23	Pro-Care Garden Maintenance	-75.289237	3396 Prospect Street	3396	39.352742	39
1842	Champaign	IL	61820	23	Parts and Pieces	-88.183183	1218 Isaacs Creek Road	1218	40.125373	40
1843	Milwaukee	WI	53202	36	Strong Life	-87.96636	850 Joseph Street	850	43.119368	43
1844	Southfield	MI	48075	30	Clemens Markets	-83.198995	1751 Don Jackson Lane	1751	42.442964	42
1845	Knoxville	TN	27912	62	Architectural Genie	-83.95029	3650 Berkshire Circle	3650	36.001312	36
1846	Bloomfield Township	MI	48302	32	Edwards	-83.214001	2965 Reppert Coal Road	2965	42.584968	42
1847	Philadelphia	PA	19108	47	Klopfenstein's	-75.227587	3786 Hiddenview Drive	3786	40.058188	40
1848	Garner	NC	27529	40	Wealth Zone Group	-78.599732	4596 Nancy Street	4596	35.672592	35
1849	Houston	TX	77092	76	Magna Gases	-95.400629	1773 Patterson Street	1773	29.80232	29
1850	Muncie	IN	47305	70	A.J. August Fashion Wear	-85.354117	1535 Winifred Way	1535	40.18599	40
1851	Myrtle Beach	SC	29572	50	Strategy Planner	-78.867185	2030 Broadway Street	2030	33.698099	33
1852	Flint	MI	48548	78	Libera	-83.737845	3889 Daylene Drive	3889	43.094363	43
1853	Grand Island	NE	68801	66	Magna Architectural Design	-98.209213	196 North Avenue	196	40.964525	40
1854	Montgomery	VT	5470	55	Polk Brothers	-72.551812	1762 Essex Court	1762	44.999879	44
1855	Oakland	CA	94607	32	d.e.m.o.	-122.385378	3144 Lindale Avenue	3144	37.764186	37
1856	Lexington	KY	40502	55	Weathervane	-84.575868	4282 Carson Street	4282	37.93552	37
1857	Omaha	NE	68114	31	Macroserve	-96.119502	2362 Commerce Boulevard	2362	41.233027	41
1858	Albany	NY	12207	26	Pay 'N Pak	-73.805688	3548 Joes Road	3548	42.563855	42
1859	Philadelphia	PA	19106	83	Realty Depot	-75.100834	2159 Hiddenview Drive	2159	39.922915	39
1860	Quitman	AL	39355	84	Independent Wealth Management	-88.579356	4061 Joyce Street	4061	32.116876	32
1861	Cleveland	OH	44115	76	Peter Reeves	-81.691081	437 Peaceful Lane	437	41.547911	41
1862	Phoenix	AZ	85006	57	Wheels Discount Auto	-112.02395	132 Martha Street	132	33.513029	33
1863	Scottsdale	AZ	85256	82	White Tower Hamburgers	-111.8381	2626 Parkway Drive	2626	33.515923	33
1864	New Berlin	WI	53151	77	Vinyl Fever	-88.123123	2460 Trouser Leg Road	2460	43.026884	43
1865	Valley Park	MO	63088	32	Intelli Wealth Group	-90.545983	602 Rodney Street	602	38.54386	38
1866	Salt Lake City	UT	84104	24	Full Color	-112.048641	2142 White River Way	2142	40.840304	40
1867	Huntington Park	CA	90255	20	"Wholesale Club, Inc."	-118.209533	4683 Evergreen Lane	4683	34.06511	34
1868	New York	NY	10018	27	Edge Yard Service	-74.061691	2042 Bell Street	2042	40.729484	40
1869	Springfield	IL	62758	76	Planet Profit	-89.577831	4172 Scenic Way	4172	39.743659	39
1870	Huntsville	AL	35816	48	A. L. Price	-86.625404	711 Ferry Street	711	34.820691	34
1871	Fort Worth	TX	76102	44	Rainbow Bay Crafts	-97.363375	646 Waldeck Street	646	32.692995	32
1872	Doral	FL	33166	45	Dick Fischers	-80.365339	2984 Lamberts Branch Road	2984	25.809241	25
1873	Columbus	OH	43209	41	Macroserve	-82.862012	3982 James Martin Circle	3982	39.867159	39
1874	Cincinnati	OH	45217	20	Auto Works	-84.546572	3528 Barnes Avenue	3528	39.251021	39
1875	Tulsa	OK	74120	23	Adray	-96.077337	2577 Camel Back Road	2577	36.18475	36
1876	Greenville	NC	27834	31	County Seat	-77.191301	1923 Green Acres Road	1923	35.662031	35
1877	West Palm Beach	FL	33417	80	Endicott Johnson	-80.158371	2364 Wyatt Street	2364	26.636524	26
1878	Garden City	NY	11530	47	Hit or Miss	-73.653929	1279 Marshville Road	1279	40.773532	40
1879	New Woodstock	NY	13122	28	Asiatic Solutions	-75.757238	3400 Confederate Drive	3400	42.820078	42
1880	Alice	ND	58003	33	Showbiz Pizza Place	-97.633166	1218 Hidden Meadow Drive	1218	46.835337	46
1881	Benton Harbor	MI	49022	85	Record Town	-86.403078	2718 Goff Avenue	2718	42.145609	42
1882	Endicott	NY	13760	29	The Original House of Pies	-76.15069	1765 Browning Lane	1765	42.063459	42
1883	Little Rock	AR	72211	56	Wealthy Ideas	-92.447711	213 Masonic Hill Road	213	34.821732	34
1884	Silver Spring	MD	20901	68	Beaver Lumber	-76.959702	4027 Doe Meadow Drive	4027	38.970729	38
1885	Reston	MD	20191	40	Sandy's	-77.281852	1080 Wilmar Farm Road	1080	38.854275	38
1886	Socaldwell	OK	67022	59	Earl Abel's	-97.635807	2681 Luke Lane	2681	37.076012	37
1887	Bloomsbury	NJ	8804	22	Mars Music	-75.041192	3081 Caynor Circle	3081	40.631347	40
1888	Forest City	NC	28043	81	Channel Home Centers	-81.824658	1988 McVaney Road	1988	35.306525	35
1889	Fresno	CA	93721	80	Piccolo Mondo	-119.85039	2155 Center Avenue	2155	36.815281	36
1890	Pine Bluff	AR	71602	43	The Polka Dot Bear Tavern	-91.973846	4119 Rosebud Avenue	4119	34.199525	34
1891	Little Rock	AR	72211	83	Delchamps	-92.511846	2406 Dawson Drive	2406	34.790197	34
1892	Cincinnati	OH	45217	75	Future Plan	-84.416235	896 Barnes Avenue	896	39.090783	39
1893	Tacoma	WA	98402	36	Little Tavern	-122.446025	2393 Dale Avenue	2393	47.164024	47
1894	Olmsted	IL	62970	71	Reliable Investments	-89.016971	3655 Carter Street	3655	37.258833	37
1895	Miami	FL	33169	70	Kelsey's Neighbourhood Bar & Grill	-80.127004	2679 Warner Street	2679	25.918343	25
1896	Portland	OR	97204	54	Purity	-122.625256	4655 Seneca Drive	4655	45.463832	45
1897	Vermillion	SD	57069	37	Jackhammer Technologies	-96.990309	3007 Ryan Road	3007	42.763417	42
1898	Burr Ridge	IL	60527	58	Standard Sales	-87.92789	41 Bingamon Branch Road	41	41.800657	41
1899	Wheeling	WV	26003	79	Ernst Home Centers	-80.583184	414 Columbia Mine Road	414	40.101723	40
1900	Montgomery	AL	36116	73	On Cue	-86.157868	4598 Willow Greene Drive	4598	32.273497	32
1901	Melbourne	FL	32935	81	Super Place	-80.681189	2388 Rosemont Avenue	2388	28.096453	28
1902	Birmingham	AL	35209	34	Gemco	-86.736435	551 Marcus Street	551	33.551075	33
1903	Logansport	IN	46947	54	Your Choices	-86.297415	4417 Sand Fork Road	4417	40.716029	40
1904	Baltimore	MD	21202	39	BASCO	-76.655875	802 Hickory Heights Drive	802	39.377961	39
1905	Tukwila	WA	98188	27	Mikrotechnic	-122.237647	4050 Stockert Hollow Road	4050	47.399244	47
1906	Detroit	MI	48234	61	Practi-Plan Mapping	-82.995297	1455 Wildrose Lane	1455	42.379518	42
1907	Beckley	WV	25801	68	Manu Connection	-81.241518	983 Tavern Place	983	37.774259	37
1908	Mountain View	WY	82939	20	Strategy Consulting	-110.441031	778 Thorn Street	778	41.140948	41
1909	Phoenix	AZ	85040	67	Circuit Design	-111.954204	2672 Burnside Court	2672	33.395437	33
1910	Philadelphia	PA	19108	52	Multi Tech Development	-75.131874	3060 Berkley Street	3060	40.008841	40
1911	Yates City	IL	61572	32	Pearl Architectural Design	-90.062565	233 Coburn Hollow Road	233	40.837772	40
1912	Milwaukee	WI	53218	22	KG Menswear	-88.090047	4855 Grant View Drive	4855	43.016256	43
1913	Baltimore	MD	21231	75	Sun Television and Appliances	-76.529702	1288 Cambridge Place	1288	39.352543	39
1914	Sterling	IL	61081	55	"Warehouse Club, Inc."	-89.717418	1019 Lowland Drive	1019	41.865899	41
1915	Chicago	IL	60607	66	Custom Lawn Care	-87.588266	3026 Virginia Street	3026	41.852468	41
1916	East Dover	NJ	8753	78	Omni Superstore	-74.653823	2116 Mahlon Street	2116	40.820544	40
1917	Phoenix	AZ	85003	55	Just For Feet	-112.067043	4245 East Avenue	4245	33.504628	33
1918	Knoxville	TN	37917	75	Delchamps	-83.833203	3526 Berkshire Circle	3526	35.971878	35
1919	Seattle	WA	98109	41	Pointers	-122.292045	3845 Honeysuckle Lane	3845	47.635911	47
1920	Appleton	WI	54911	41	Kiddie City	-88.38307	2739 Rockford Mountain Lane	2739	44.346709	44
1921	Salt Lake City	UT	84104	77	Nelson Brothers	-111.97559	3942 Philadelphia Avenue	3942	40.792228	40
1922	Golden Valley	MN	55427	62	Coon Chicken Inn	-93.328967	2353 Oral Lake Road	2353	44.914196	44
1923	Wayne	NJ	7477	22	Handyman	-74.323063	424 Oak Avenue	424	41.110719	41
1924	Coral Springs	FL	33065	75	New World	-80.17647	441 Trails End Road	441	26.257397	26
1925	New York	NY	10016	32	Superior Interior Design	-74.056278	2196 Bicetown Road	2196	40.706012	40
1926	Salem	OR	97301	66	Corpbay	-122.857155	2965 Godfrey Street	2965	44.812199	44
1927	Woodstock	GA	30188	19	Pantry Food Stores	-84.48855	916 Adonais Way	916	34.08094	34
1928	Albuquerque	NM	87102	24	Adaptaz	-106.610024	3448 Cooks Mine Road	3448	35.026738	35
1929	Tupelo	MS	38801	82	White Coffee Pot	-88.787762	4159 Tanglewood Road	4159	34.178772	34
1930	Beckley	WV	25801	47	Weatherill's	-81.141946	2749 Augusta Park	2749	37.89614	37
1931	Akron	OH	44305	83	Weenie Beenie	-81.393664	2858 Horner Street	2858	41.121498	41
1932	Hammond	LA	70401	65	Eisner Food Stores	-90.514763	1841 Bassel Street	1841	30.628478	30
1933	New York	NY	10036	34	Sampson's	-74.033362	3458 My Drive	3458	40.660876	40
1934	Breckenridge	TX	76024	42	Brown Derby	-98.826978	2073 Sussex Court	2073	32.76669	32
1935	El Paso	TX	79915	61	Netaid	-106.468171	2141 Birch  Street	2141	31.661178	31
1936	Chapmanville	WV	25508	65	Witmark	-82.129537	2301 Kelly Drive	2301	37.842109	37
1937	Syracuse	NY	13221	21	Electric Avenue	-76.171521	4223 Gandy Street	4223	42.995877	42
1938	Stockton	CA	95207	57	Megatronic Plus	-121.303564	2674 Dennison Street	2674	37.957506	37
1939	Berne	NY	12059	71	Budget Tapes & Records	-74.165425	2996 West Virginia Avenue	2996	42.532543	42
1940	Austin	TX	78753	53	Plan Future	-97.673009	2530 Short Street	2530	30.399099	30
1941	Orting	WA	98360	76	id Boutiques	-122.014744	3985 Pratt Avenue	3985	47.072197	47
1942	Valley Lodge	TX	77020	77	Food Fair	-95.18261	4391 Bird Spring Lane	4391	30.010879	30
1943	Alfarata	PA	17044	26	Irving's Sporting Goods	-77.358904	1901 Saint James Drive	1901	40.61184	40
1944	Aurora	CO	80012	27	Superior Appraisals	-104.779777	17 Davis Lane	17	39.784743	39
1945	Gainesville	FL	32601	57	Brown Derby	-82.413876	3419 Chardonnay Drive	3419	29.583572	29
1946	Bledsoe	KY	40810	66	Capitalcorp	-83.371386	3690 Meadowcrest Lane	3690	36.870486	36
1947	Bay City	MI	48706	40	Flagg Bros. Shoes	-83.876889	284 Robinson Court	284	43.572673	43
1948	Garland	TX	75040	64	Aaronson Furniture	-96.603586	1125 Wilson Avenue	1125	32.96315	32
1949	Chicago	IL	60606	45	Rainbow Bay Crafts	-87.596767	1064 West Drive	1064	41.796404	41
1950	Springfield	MA	1103	56	House of Gas	-72.600614	97 Leverton Cove Road	97	42.115162	42
1951	Eugene	OR	97401	53	Lafayette Radio	-123.112915	2857 Skinner Hollow Road	2857	44.151054	44
1952	Chattanooga	TN	37408	76	Knox Lumber	-85.364677	3912 Public Works Drive	3912	34.993674	34
1953	Kansas City	MO	64108	32	Movie Gallery	-94.506136	98 White Oak Drive	98	39.004482	39
1954	San Francisco	CA	94108	72	Ukrop's Super Market	-122.456325	1210 Cemetery Street	1210	37.837674	37
1955	Myrtle Beach	SC	29575	59	Rose Records	-78.906011	1267 Poe Road	1267	33.573594	33
1956	Lakeview	OR	97630	58	Shoe Kicks	-120.178032	992 Brooklyn Street	992	42.464778	42
1957	Cincinnati	OH	45233	73	Builderama	-84.578804	1440 Jenna Lane	1440	39.063741	39
1958	Camden	NJ	8102	49	Champion Auto	-75.054334	2554 Lake Road	2554	39.955514	39
1959	Tampa	FL	33634	70	Castle Realty	-82.468468	3933 Ethels Lane	3933	28.091551	28
1960	Centennial	CO	80112	51	Universal Design Partners	-104.893746	2655 Columbia Road	2655	39.508273	39
1961	Daisy	AR	71950	76	Landskip Yard Care	-93.797089	2443 Rosebud Avenue	2443	34.144822	34
1962	Springfield	IL	62701	64	Naugles	-89.59905	3455 Spring Street	3455	39.827336	39
1963	Dearborn	MI	48126	43	Museum Company	-83.249307	3239 Prudence Street	3239	42.266355	42
1964	Pittsburgh	PA	15212	85	G.I. Joe's	-80.079531	3544 Beechwood Drive	3544	40.460028	40
1965	Marquette	MI	49855	75	Cut Rite Lawn Care	-87.441431	1549 Pinewood Avenue	1549	46.546016	46
1966	West Nyack	NY	10994	21	Kinney Shoes	-73.986879	2500 Hanover Street	2500	41.030773	41
1967	Denver	CO	80239	25	Cut Rite Lawn Care	-104.860746	1456 Davis Lane	1456	39.684819	39
1968	Brisbane	CA	94005	73	Wag's	-122.496771	2141 Jim Rosa Lane	2141	37.619417	37
1969	Marion	SD	57043	78	Earthworks Yard Maintenance	-97.33535	2069 Ryan Road	2069	43.445329	43
1970	Rochelle Park	NJ	7662	40	Record World	-74.086356	1374 Hedge Street	1374	40.869971	40
1971	Albany	NY	12210	23	SoundTrack	-73.782099	2225 Ben Street	2225	42.605539	42
1972	Portsmouth	NH	3801	51	Castle Realty	-70.705448	3013 Shearwood Forest Drive	3013	43.056854	43
1973	San Antonio	TX	78205	40	One-Up Realtors	-98.415655	4514 Todds Lane	4514	29.379578	29
1974	Salt Lake City	UT	84116	40	Your Choices	-111.896432	2780 Philadelphia Avenue	2780	40.860105	40
1975	Grand Rapids	MI	49503	74	Office Warehouse	-85.625888	1592 Twin Oaks Drive	1592	42.859955	42
1976	Bensalem	PA	19020	47	Raleigh's	-74.959335	4154 Lost Creek Road	4154	40.050044	40
1977	Wheeling	IL	60090	55	MegaSolutions	-87.835266	1021 Walkers Ridge Way	1021	42.187023	42
